@relation class_relation
@attribute 'wordCount' real
@attribute 'DensityinHTML' real
@attribute 'LinkCount' real
@attribute 'wordCountinLink' real
@attribute 'meanofWordinLinks' real
@attribute 'meanofWordinLinksAllWords' real
@attribute 'h1_count' real
@attribute 'h2_count' real
@attribute 'h3_count' real
@attribute 'h4_count' real
@attribute 'h5_count' real
@attribute 'h6_count' real
@attribute 'img_count' real
@attribute 'p_count' real
@attribute 'br_count' real
@attribute 'span_count' real
@attribute 'object_count' real
@attribute 'ul_count' real
@attribute 'li_count' real
@attribute 'input_count' real
@attribute 'div_count' real
@attribute 'td_count' real
@attribute 'dot_count' real
@attribute 'wordCount_AE' real
@attribute 'densityinHTML_AE' real
@attribute 'LinkCount_AE' real
@attribute 'wordCountinLink_AE' real
@attribute 'meanofWordinLinks_AE' real
@attribute 'meanofWordinLinksAllWords_AE' real
@attribute 'h1_count_AE' real
@attribute 'h2_count_AE' real
@attribute 'h3_count_AE' real
@attribute 'h4_count_AE' real
@attribute 'h5_count_AE' real
@attribute 'h6_count_AE' real
@attribute 'img_count_AE' real
@attribute 'p_count_AE' real
@attribute 'br_count_AE' real
@attribute 'span_count_AE' real
@attribute 'object_count_AE' real
@attribute 'ul_count_AE' real
@attribute 'li_count_AE' real
@attribute 'input_count_AE' real
@attribute 'div_count_AE' real
@attribute 'td_count_AE' real
@attribute 'dot_count_AE' real
@attribute 'tagName' {DIV, TD, H1, H2, H3, H4, H5, H6, P, SPAN, FONT, UL, DL, LI, FORM, STRONG, OL, B, TABLE}
@attribute 'hastagORID' real
@attribute 'repeat_tag_count' real
@attribute 'class' {main, headline, summary, others, menu, links, empty}
@data
18,0.019501625135428,15,19,1.26666666666667,1.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,18,0.019501625135428,15,19,1.26666666666667,1.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,UL,1,1,menu
18,0.0213776722090261,15,19,1.26666666666667,1.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,18,0.0213776722090261,15,19,1.26666666666667,1.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,UL,1,1,menu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UL,1,1,menu
65,0.0771971496437055,42,66,1.57142857142857,1.01538461538462,0,0,0,0,0,0,7,0,0,0,0,7,53,0,0,0,0,65,0.0771971496437055,42,66,1.57142857142857,1.01538461538462,0,0,0,0,0,0,7,0,0,0,0,7,53,0,0,0,0,UL,1,1,menu
35,0.0182291666666667,30,36,1.2,1.02857142857143,0,0,0,0,0,0,2,0,0,0,0,2,28,0,1,0,0,2,0.00104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,DIV,1,1,menu
35,0.0287120590648072,30,36,1.2,1.02857142857143,0,0,0,0,0,0,2,0,0,0,0,2,28,0,1,0,0,2,0.00164068908941756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,DIV,1,1,menu
3,0.0015625,2,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0015625,2,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
3,0.00246103363412633,2,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00246103363412633,2,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
1564,0.814583333333333,103,580,5.63106796116505,0.370843989769821,1,0,0,0,0,0,22,4,45,18,0,5,50,6,34,0,175,135,0.0703125,34,148,4.35294117647059,1.0962962962963,0,0,0,0,0,0,1,0,4,2,0,1,3,0,12,0,8,DIV,1,1,links
858,0.703855619360131,100,550,5.5,0.641025641025641,1,0,0,0,0,0,26,3,13,18,0,5,49,6,34,0,116,132,0.108285479901559,34,145,4.26470588235294,1.09848484848485,0,0,0,0,0,0,1,0,4,2,0,1,3,0,12,0,8,DIV,1,1,links
1,0.000520833333333333,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000520833333333333,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DIV,0,1,menu
1,0.000820344544708778,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000820344544708778,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DIV,0,1,menu
981,0.5109375,42,43,1.02380952380952,0.0438328236493374,1,0,0,0,0,0,1,2,41,15,0,4,26,0,10,0,141,931,0.484895833333333,3,7,2.33333333333333,0.0075187969924812,1,0,0,0,0,0,0,2,40,1,0,1,0,0,4,0,69,DIV,0,1,main
301,0.246923707957342,39,38,0.974358974358974,0.12624584717608,1,0,0,0,0,0,5,1,9,15,0,4,25,0,10,0,83,262,0.2149302707137,0,0,0,0,1,0,0,0,0,0,4,1,9,1,0,1,0,0,4,0,13,DIV,0,1,main
33,0.0171875,7,34,4.85714285714286,1.03030303030303,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,2,0.00104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,0,1,links
33,0.0270713699753897,7,34,4.85714285714286,1.03030303030303,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,2,0.00164068908941756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,0,1,links
23,0.0119791666666667,5,21,4.2,0.91304347826087,0,0,0,0,0,0,5,0,0,5,0,1,5,0,0,0,15,2,0.00104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
23,0.0188679245283019,5,21,4.2,0.91304347826087,0,0,0,0,0,0,5,0,0,5,0,1,5,0,0,0,15,2,0.00164068908941756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
45,0.0234375,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0.0234375,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
45,0.036915504511895,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0.036915504511895,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
67,0.0348958333333333,42,69,1.64285714285714,1.02985074626866,0,0,0,0,0,0,0,0,0,42,0,1,40,0,1,0,0,8,0.00416666666666667,2,8,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,DIV,1,1,menu
67,0.0549630844954881,42,69,1.64285714285714,1.02985074626866,0,0,0,0,0,0,0,0,0,42,0,1,40,0,1,0,0,8,0.00656275635767022,2,8,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,DIV,1,1,menu
19,0.00989583333333333,10,14,1.4,0.736842105263158,0,0,0,0,0,0,1,0,0,2,0,4,9,1,12,0,8,2,0.00104166666666667,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,DIV,1,1,menu
19,0.0155865463494668,10,14,1.4,0.736842105263158,0,0,0,0,0,0,1,0,0,2,0,4,9,1,12,0,8,2,0.00164068908941756,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,DIV,1,1,menu
16,0.00833333333333333,1,2,2,0.125,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,16,0.00833333333333333,1,2,2,0.125,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,UL,1,1,summary
5,0.00410172272354389,1,3,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0.00410172272354389,1,3,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,UL,1,1,summary
37,0.0192708333333333,6,3,0.5,0.0810810810810811,0,0,0,0,0,0,0,2,0,0,0,0,0,6,12,0,4,24,0.0125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,4,DIV,1,1,empty
37,0.0303527481542248,6,3,0.5,0.0810810810810811,0,0,0,0,0,0,0,2,0,0,0,0,0,6,12,0,4,24,0.0196882690730107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,4,DIV,1,1,empty
381,0.1984375,20,388,19.4,1.01837270341207,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,22,381,0.1984375,20,388,19.4,1.01837270341207,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,22,UL,1,1,links
359,0.294503691550451,20,366,18.3,1.01949860724234,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,21,359,0.294503691550451,20,366,18.3,1.01949860724234,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,21,UL,1,1,links
14,0.00729166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.00729166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DIV,1,1,empty
14,0.0114848236259229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.0114848236259229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DIV,1,1,empty
126,0.065625,25,13,0.52,0.103174603174603,0,0,0,0,0,0,20,0,0,0,0,0,0,2,30,109,6,2,0.00104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,DIV,1,1,links
126,0.103363412633306,25,13,0.52,0.103174603174603,0,0,0,0,0,0,20,0,0,0,0,0,0,2,30,109,6,2,0.00164068908941756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,DIV,1,1,links
1776,0.925,144,659,4.57638888888889,0.371058558558559,1,0,0,0,0,0,42,6,45,18,0,8,65,10,79,109,182,2,0.00104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,DIV,1,1,empty
1070,0.877768662838392,141,629,4.46099290780142,0.58785046728972,1,0,0,0,0,0,46,5,13,18,0,8,64,10,79,109,123,2,0.00164068908941756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,DIV,1,1,empty
33,0.0163124073158675,30,36,1.2,1.09090909090909,0,0,0,0,0,0,2,0,0,0,0,2,30,0,0,0,0,2,0.000988630746416213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,DIV,1,1,menu
33,0.0142364106988783,30,36,1.2,1.09090909090909,0,0,0,0,0,0,2,0,0,0,0,2,30,0,0,0,0,2,0.000862812769628991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,DIV,1,1,menu
1767,0.873455264458725,99,626,6.32323232323232,0.354272778720996,1,0,0,0,0,0,22,3,109,21,0,5,49,6,30,0,176,122,0.060306475531389,34,158,4.64705882352941,1.29508196721311,0,0,0,0,0,0,1,0,4,2,0,1,3,0,10,0,11,DIV,1,1,links
2053,0.885677308024159,123,654,5.31707317073171,0.318558207501218,1,0,0,0,0,0,28,24,91,27,0,5,50,6,67,0,204,122,0.0526315789473684,34,158,4.64705882352941,1.29508196721311,0,0,0,0,0,0,1,0,4,2,0,1,3,0,10,0,11,DIV,1,1,links
1,0.000494315373208107,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000494315373208107,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DIV,0,1,menu
1,0.000431406384814495,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000431406384814495,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DIV,0,1,menu
1149,0.567968363816115,37,32,0.864864864864865,0.0278503046127067,1,0,0,0,0,0,1,1,105,18,0,4,25,0,8,0,136,1125,0.55610479485912,0,0,0,0,1,0,0,0,0,0,0,1,104,5,0,1,0,0,4,0,67,DIV,0,1,main
1346,0.580672993960311,39,34,0.871794871794872,0.025260029717682,1,0,0,0,0,0,2,17,87,14,0,4,26,0,8,0,146,1322,0.570319240724763,1,2,2,0.00151285930408472,1,0,0,0,0,0,1,17,86,1,0,1,0,0,4,0,77,DIV,0,1,main
24,0.0118635689569946,7,32,4.57142857142857,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,3,2,0.000988630746416213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,0,1,links
24,0.0103537532355479,7,32,4.57142857142857,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,3,2,0.000862812769628991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,0,1,links
22,0.0108749382105783,5,21,4.2,0.954545454545455,0,0,0,0,0,0,5,0,0,5,0,1,5,0,0,0,15,2,0.000988630746416213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
22,0.0094909404659189,5,21,4.2,0.954545454545455,0,0,0,0,0,0,5,0,0,5,0,1,5,0,0,0,15,2,0.000862812769628991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
45,0.0222441917943648,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0.0222441917943648,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
45,0.0194132873166523,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0.0194132873166523,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
28,0.013840830449827,42,69,1.64285714285714,2.46428571428571,0,0,0,0,0,0,0,0,0,42,0,1,40,0,1,0,0,8,0.00395452298566485,2,8,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,DIV,1,1,menu
28,0.0120793787748059,42,69,1.64285714285714,2.46428571428571,0,0,0,0,0,0,0,0,0,42,0,1,40,0,1,0,0,8,0.00345125107851596,2,8,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,DIV,1,1,menu
15,0.0074147305981216,10,14,1.4,0.933333333333333,0,0,0,0,0,0,1,0,0,2,0,4,9,1,11,0,8,2,0.000988630746416213,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,DIV,1,1,menu
15,0.00647109577221743,10,14,1.4,0.933333333333333,0,0,0,0,0,0,1,0,0,2,0,4,9,1,11,0,8,2,0.000862812769628991,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,DIV,1,1,menu
14,0.0069204152249135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,14,0.0069204152249135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,UL,1,1,summary
14,0.00603968938740293,1,2,2,0.142857142857143,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,14,0.00603968938740293,1,2,2,0.142857142857143,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,UL,1,1,summary
36,0.0177953534354918,6,3,0.5,0.0833333333333333,0,0,0,0,0,0,0,2,0,0,0,0,0,6,12,0,4,24,0.0118635689569946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,4,DIV,1,1,empty
125,0.0539257981018119,28,31,1.10714285714286,0.248,0,0,0,0,0,0,5,7,0,10,0,0,0,6,49,0,22,24,0.0103537532355479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,4,DIV,1,1,empty
433,0.21403855659911,20,434,21.7,1.00230946882217,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,433,0.21403855659911,20,434,21.7,1.00230946882217,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,UL,1,1,links
433,0.186798964624676,20,434,21.7,1.00230946882217,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,433,0.186798964624676,20,434,21.7,1.00230946882217,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,UL,1,1,links
7,0.00301984469370147,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00301984469370147,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,links
7,0.00301984469370147,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00301984469370147,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,links
12,0.00517687661777394,4,4,1,0.333333333333333,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,10,0.00431406384814495,1,2,2,0.2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,DIV,1,5,others
12,0.00517687661777394,4,4,1,0.333333333333333,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,10,0.00431406384814495,1,2,2,0.2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,DIV,1,5,others
13,0.00560828300258844,4,4,1,0.307692307692308,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,10,0.00431406384814495,1,2,2,0.2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,DIV,1,5,others
17,0.00733390854184642,4,4,1,0.235294117647059,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,6,14,0.00603968938740293,1,2,2,0.142857142857143,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,6,DIV,1,5,others
24,0.0103537532355479,4,4,1,0.166666666666667,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,6,21,0.0090595340811044,1,2,2,0.0952380952380952,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,6,DIV,1,5,others
14,0.0069204152249135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.0069204152249135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DIV,1,1,empty
14,0.00603968938740293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.00603968938740293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DIV,1,1,empty
1875,0.9268413247652,128,721,5.6328125,0.384533333333333,1,0,0,0,0,0,30,5,109,29,0,13,78,8,51,0,203,2,0.000988630746416213,29,97,3.3448275862069,48.5,0,0,0,0,0,0,8,2,0,8,0,8,29,2,21,0,27,DIV,1,1,empty
2161,0.932269197584124,152,749,4.92763157894737,0.346598796853309,1,0,0,0,0,0,36,26,91,35,0,13,79,8,88,0,231,2,0.000862812769628991,29,97,3.3448275862069,48.5,0,0,0,0,0,0,8,2,0,8,0,8,29,2,21,0,27,DIV,1,1,empty
32,0.0200250312891114,28,34,1.21428571428571,1.0625,0,0,0,0,0,0,2,0,0,0,0,2,28,0,0,0,0,2,0.00125156445556946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,DIV,1,1,menu
32,0.0229720028715004,28,34,1.21428571428571,1.0625,0,0,0,0,0,0,2,0,0,0,0,2,28,0,0,0,0,2,0.00143575017946877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,DIV,1,1,menu
981,0.613892365456821,110,654,5.94545454545455,0.666666666666667,1,0,0,0,0,0,28,10,8,26,0,5,49,6,64,0,132,106,0.0663329161451815,24,119,4.95833333333333,1.12264150943396,0,0,0,0,0,0,1,0,4,2,0,1,3,0,12,0,5,DIV,1,1,links
775,0.556353194544149,89,631,7.08988764044944,0.814193548387097,1,0,0,0,0,0,21,2,6,18,0,5,48,6,34,0,111,109,0.0782483847810481,24,122,5.08333333333333,1.11926605504587,0,0,0,0,0,0,1,0,4,2,0,1,3,0,12,0,5,DIV,1,1,links
1,0.000625782227784731,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000625782227784731,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DIV,0,1,menu
1,0.000717875089734386,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000717875089734386,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DIV,0,1,menu
201,0.125782227784731,41,39,0.951219512195122,0.194029850746269,1,0,0,0,0,0,3,4,2,15,0,4,25,0,10,0,79,162,0.101376720901126,2,2,1,0.0123456790123457,1,0,0,0,0,0,2,4,2,1,0,1,0,0,4,0,9,DIV,0,1,main
129,0.0926058865757358,38,36,0.947368421052632,0.27906976744186,1,0,0,0,0,0,0,0,2,15,0,4,24,0,10,0,77,92,0.0660445082555635,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,4,0,7,DIV,0,1,main
33,0.0206508135168961,7,34,4.85714285714286,1.03030303030303,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,2,0.00125156445556946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,0,1,links
33,0.0236898779612347,7,34,4.85714285714286,1.03030303030303,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,2,0.00143575017946877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,0,1,links
23,0.0143929912390488,5,21,4.2,0.91304347826087,0,0,0,0,0,0,5,0,0,5,0,1,5,0,0,0,15,2,0.00125156445556946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
23,0.0165111270638909,5,21,4.2,0.91304347826087,0,0,0,0,0,0,5,0,0,5,0,1,5,0,0,0,15,2,0.00143575017946877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
45,0.0281602002503129,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0.0281602002503129,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
45,0.0323043790380474,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0.0323043790380474,17,32,1.88235294117647,0.711111111111111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DIV,1,1,menu
67,0.041927409261577,42,69,1.64285714285714,1.02985074626866,0,0,0,0,0,0,0,0,0,42,0,1,40,0,1,0,0,8,0.00500625782227785,2,8,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,DIV,1,1,menu
67,0.0480976310122039,42,69,1.64285714285714,1.02985074626866,0,0,0,0,0,0,0,0,0,42,0,1,40,0,1,0,0,8,0.00574300071787509,2,8,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,DIV,1,1,menu
19,0.0118898623279099,10,14,1.4,0.736842105263158,0,0,0,0,0,0,1,0,0,2,0,4,9,1,12,0,8,2,0.00125156445556946,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,DIV,1,1,menu
19,0.0136396267049533,10,14,1.4,0.736842105263158,0,0,0,0,0,0,1,0,0,2,0,4,9,1,12,0,8,2,0.00143575017946877,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,DIV,1,1,menu
5,0.00312891113892365,1,3,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0.00312891113892365,1,3,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,UL,1,1,summary
3,0.00215362526920316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.00215362526920316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,UL,1,1,summary
175,0.109511889862328,24,28,1.16666666666667,0.16,0,0,0,0,0,0,4,6,2,8,0,0,0,6,42,0,23,24,0.0150187734668335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,4,DIV,1,1,empty
37,0.0265613783201723,6,3,0.5,0.0810810810810811,0,0,0,0,0,0,0,2,0,0,0,0,0,6,12,0,4,24,0.0172290021536253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,4,DIV,1,1,empty
470,0.294117647058824,20,472,23.6,1.00425531914894,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,470,0.294117647058824,20,472,23.6,1.00425531914894,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,UL,1,1,links
470,0.337401292175162,20,472,23.6,1.00425531914894,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,470,0.337401292175162,20,472,23.6,1.00425531914894,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,25,UL,1,1,links
7,0.00438047559449312,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00438047559449312,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,links
7,0.00438047559449312,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00438047559449312,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,links
27,0.0168961201501877,4,4,1,0.148148148148148,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,4,22,0.0137672090112641,1,2,2,0.0909090909090909,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,4,DIV,1,4,others
41,0.025657071339174,4,4,1,0.0975609756097561,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,5,36,0.0225281602002503,1,2,2,0.0555555555555556,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,5,DIV,1,4,others
27,0.0168961201501877,4,4,1,0.148148148148148,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,5,22,0.0137672090112641,1,2,2,0.0909090909090909,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,5,DIV,1,4,others
31,0.0193992490613267,4,4,1,0.129032258064516,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,5,26,0.016270337922403,1,2,2,0.0769230769230769,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,5,DIV,1,4,others
14,0.00876095118898623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.00876095118898623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DIV,1,1,empty
14,0.0100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.0100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DIV,1,1,empty
